age,bmi,goal
52,27.2,LOSE_WEIGHT
44,24.07,MAINTAIN
58,30.84,LOSE_WEIGHT
48,27.67,LOSE_WEIGHT
46,17.67,GAIN_MUSCLE
17,26.9,LOSE_WEIGHT
17,33.11,LOSE_WEIGHT
42,22.12,MAINTAIN
58,37.25,LOSE_WEIGHT
29,38.6,LOSE_WEIGHT
55,27.61,LOSE_WEIGHT
37,26.2,LOSE_WEIGHT
54,27.5,LOSE_WEIGHT
25,25.25,LOSE_WEIGHT
46,35.48,LOSE_WEIGHT
50,16.98,GAIN_MUSCLE
47,21.41,MAINTAIN
38,15.81,GAIN_MUSCLE
53,27.75,LOSE_WEIGHT
48,21.98,MAINTAIN
42,15.27,GAIN_MUSCLE
51,16.49,GAIN_MUSCLE
21,29.85,LOSE_WEIGHT
18,22.64,MAINTAIN
51,22.32,MAINTAIN
15,24.11,MAINTAIN
15,14.34,GAIN_MUSCLE
34,32.35,LOSE_WEIGHT
33,16.6,GAIN_MUSCLE
43,13.46,GAIN_MUSCLE
24,18.81,MAINTAIN
32,18.56,MAINTAIN
42,37.6,LOSE_WEIGHT
49,36.33,LOSE_WEIGHT
57,15.07,GAIN_MUSCLE
45,30.36,LOSE_WEIGHT
41,35.4,LOSE_WEIGHT
25,16.67,GAIN_MUSCLE
52,35.03,LOSE_WEIGHT
19,41.5,LOSE_WEIGHT
22,28.93,LOSE_WEIGHT
48,29.55,LOSE_WEIGHT
26,21.41,MAINTAIN
52,25.41,LOSE_WEIGHT
15,14.54,GAIN_MUSCLE
45,21.65,MAINTAIN
18,31.03,LOSE_WEIGHT
59,27.73,LOSE_WEIGHT
19,22.4,MAINTAIN
44,14.99,GAIN_MUSCLE
38,17.4,GAIN_MUSCLE
17,13.14,GAIN_MUSCLE
25,19.48,MAINTAIN
59,35.03,LOSE_WEIGHT
18,24.47,MAINTAIN
40,34.76,LOSE_WEIGHT
41,27.25,LOSE_WEIGHT
57,14.36,GAIN_MUSCLE
41,11.65,GAIN_MUSCLE
56,22.97,MAINTAIN
20,30.55,LOSE_WEIGHT
29,23.85,MAINTAIN
44,24.99,LOSE_WEIGHT
56,33.04,LOSE_WEIGHT
51,16.57,GAIN_MUSCLE
51,29.59,LOSE_WEIGHT
56,20.92,MAINTAIN
51,16.47,GAIN_MUSCLE
49,21.3,MAINTAIN
37,27.33,LOSE_WEIGHT
20,30.49,LOSE_WEIGHT
18,24.81,MAINTAIN
32,22.67,MAINTAIN
23,21.79,MAINTAIN
43,16.9,GAIN_MUSCLE
27,28.82,LOSE_WEIGHT
31,23.12,MAINTAIN
59,27.87,LOSE_WEIGHT
46,38.51,LOSE_WEIGHT
36,16.1,GAIN_MUSCLE
18,11.68,GAIN_MUSCLE
19,14.08,GAIN_MUSCLE
51,22.18,MAINTAIN
55,27.09,LOSE_WEIGHT
27,20.32,MAINTAIN
48,27.03,LOSE_WEIGHT
59,18.6,MAINTAIN
36,13.88,GAIN_MUSCLE
37,34.78,LOSE_WEIGHT
17,12.63,GAIN_MUSCLE
56,15.21,GAIN_MUSCLE
48,21.77,MAINTAIN
46,17.82,GAIN_MUSCLE
59,22.19,MAINTAIN
35,29.19,LOSE_WEIGHT
58,18.52,MAINTAIN
35,23.57,MAINTAIN
58,27.1,LOSE_WEIGHT
25,24.2,MAINTAIN
53,43.07,LOSE_WEIGHT
18,21.27,MAINTAIN
15,17.63,GAIN_MUSCLE
42,27.32,LOSE_WEIGHT
38,44.09,LOSE_WEIGHT
49,25.16,LOSE_WEIGHT
27,29.78,LOSE_WEIGHT
48,30.09,LOSE_WEIGHT
25,15.54,GAIN_MUSCLE
50,26.63,LOSE_WEIGHT
31,20.08,MAINTAIN
49,27.93,LOSE_WEIGHT
32,27.8,LOSE_WEIGHT
54,42.23,LOSE_WEIGHT
36,34.17,LOSE_WEIGHT
38,18.78,MAINTAIN
33,19.26,MAINTAIN
51,21.17,MAINTAIN
53,30.94,LOSE_WEIGHT
35,32.93,LOSE_WEIGHT
22,17.94,GAIN_MUSCLE
42,26.19,LOSE_WEIGHT
19,20.33,MAINTAIN
31,39.41,LOSE_WEIGHT
51,20.79,MAINTAIN
50,28.78,LOSE_WEIGHT
33,24.36,MAINTAIN
41,31.22,LOSE_WEIGHT
48,14.88,GAIN_MUSCLE
25,18.31,GAIN_MUSCLE
59,23.36,MAINTAIN
26,38.45,LOSE_WEIGHT
35,14.04,GAIN_MUSCLE
25,27.54,LOSE_WEIGHT
53,36.7,LOSE_WEIGHT
42,32.19,LOSE_WEIGHT
19,25.26,LOSE_WEIGHT
31,23.54,MAINTAIN
34,35.53,LOSE_WEIGHT
55,29.26,LOSE_WEIGHT
26,16.09,GAIN_MUSCLE
20,11.25,GAIN_MUSCLE
31,25.16,LOSE_WEIGHT
33,22.2,MAINTAIN
40,38.98,LOSE_WEIGHT
58,23.05,MAINTAIN
58,19.96,MAINTAIN
46,28.54,LOSE_WEIGHT
20,25.0,LOSE_WEIGHT
50,16.73,GAIN_MUSCLE
52,17.77,GAIN_MUSCLE
25,29.47,LOSE_WEIGHT
47,23.45,MAINTAIN
38,28.22,LOSE_WEIGHT
37,38.78,LOSE_WEIGHT
29,22.06,MAINTAIN
41,27.49,LOSE_WEIGHT
25,25.35,LOSE_WEIGHT
31,21.91,MAINTAIN
28,29.18,LOSE_WEIGHT
41,23.66,MAINTAIN
32,27.6,LOSE_WEIGHT
42,14.78,GAIN_MUSCLE
18,24.02,MAINTAIN
21,28.88,LOSE_WEIGHT
59,20.78,MAINTAIN
49,18.86,MAINTAIN
23,17.49,GAIN_MUSCLE
22,41.91,LOSE_WEIGHT
59,14.37,GAIN_MUSCLE
31,17.95,GAIN_MUSCLE
31,37.64,LOSE_WEIGHT
47,24.35,MAINTAIN
46,13.76,GAIN_MUSCLE
22,38.44,LOSE_WEIGHT
33,12.62,GAIN_MUSCLE
52,19.19,MAINTAIN
17,18.27,GAIN_MUSCLE
19,19.85,MAINTAIN
27,21.07,MAINTAIN
45,29.15,LOSE_WEIGHT
30,33.6,LOSE_WEIGHT
46,23.76,MAINTAIN
36,17.32,GAIN_MUSCLE
43,20.26,MAINTAIN
36,38.91,LOSE_WEIGHT
57,24.14,MAINTAIN
17,28.1,LOSE_WEIGHT
24,14.03,GAIN_MUSCLE
56,20.29,MAINTAIN
35,22.22,MAINTAIN
30,42.28,LOSE_WEIGHT
26,23.55,MAINTAIN
16,19.25,MAINTAIN
55,19.75,MAINTAIN
38,27.85,LOSE_WEIGHT
49,34.83,LOSE_WEIGHT
44,17.8,GAIN_MUSCLE
44,19.98,MAINTAIN
49,27.84,LOSE_WEIGHT
33,19.1,MAINTAIN
22,19.06,MAINTAIN
40,14.81,GAIN_MUSCLE
54,18.71,MAINTAIN
21,27.29,LOSE_WEIGHT
44,41.33,LOSE_WEIGHT
21,29.35,LOSE_WEIGHT
17,17.7,GAIN_MUSCLE
15,25.2,LOSE_WEIGHT
50,18.74,MAINTAIN
39,26.02,LOSE_WEIGHT
51,29.85,LOSE_WEIGHT
15,21.28,MAINTAIN
29,28.58,LOSE_WEIGHT
51,16.84,GAIN_MUSCLE
27,24.44,MAINTAIN
54,14.1,GAIN_MUSCLE
22,24.53,MAINTAIN
19,21.73,MAINTAIN
23,40.6,LOSE_WEIGHT
15,21.34,MAINTAIN
50,16.09,GAIN_MUSCLE
49,18.43,GAIN_MUSCLE
16,12.51,GAIN_MUSCLE
54,37.89,LOSE_WEIGHT
37,39.57,LOSE_WEIGHT
23,25.06,LOSE_WEIGHT
48,19.62,MAINTAIN
28,37.86,LOSE_WEIGHT
18,15.05,GAIN_MUSCLE
44,13.58,GAIN_MUSCLE
45,28.3,LOSE_WEIGHT
52,33.12,LOSE_WEIGHT
25,33.31,LOSE_WEIGHT
49,25.29,LOSE_WEIGHT
22,19.09,MAINTAIN
17,15.03,GAIN_MUSCLE
28,14.85,GAIN_MUSCLE
27,23.7,MAINTAIN
59,35.25,LOSE_WEIGHT
46,26.09,LOSE_WEIGHT
48,26.4,LOSE_WEIGHT
59,15.94,GAIN_MUSCLE
33,18.38,GAIN_MUSCLE
52,22.54,MAINTAIN
30,26.37,LOSE_WEIGHT
16,25.49,LOSE_WEIGHT
54,32.29,LOSE_WEIGHT
31,13.11,GAIN_MUSCLE
48,35.54,LOSE_WEIGHT
56,26.31,LOSE_WEIGHT
30,14.78,GAIN_MUSCLE
52,27.55,LOSE_WEIGHT
16,35.0,LOSE_WEIGHT
16,29.43,LOSE_WEIGHT
40,19.35,MAINTAIN
27,11.39,GAIN_MUSCLE
45,25.06,LOSE_WEIGHT
48,22.29,MAINTAIN
53,23.22,MAINTAIN
17,14.7,GAIN_MUSCLE
22,15.31,GAIN_MUSCLE
37,24.7,MAINTAIN
28,16.73,GAIN_MUSCLE
41,23.3,MAINTAIN
43,28.06,LOSE_WEIGHT
53,24.89,MAINTAIN
53,32.89,LOSE_WEIGHT
15,21.73,MAINTAIN
31,27.91,LOSE_WEIGHT
55,31.57,LOSE_WEIGHT
44,32.09,LOSE_WEIGHT
27,42.1,LOSE_WEIGHT
35,27.24,LOSE_WEIGHT
33,20.73,MAINTAIN
33,34.57,LOSE_WEIGHT
39,16.86,GAIN_MUSCLE
36,17.97,GAIN_MUSCLE
45,19.24,MAINTAIN
31,24.99,LOSE_WEIGHT
37,33.48,LOSE_WEIGHT
46,45.0,LOSE_WEIGHT
24,16.51,GAIN_MUSCLE
24,26.59,LOSE_WEIGHT
50,24.48,MAINTAIN
22,15.69,GAIN_MUSCLE
34,13.56,GAIN_MUSCLE
46,15.77,GAIN_MUSCLE
28,16.75,GAIN_MUSCLE
42,12.82,GAIN_MUSCLE
38,25.25,LOSE_WEIGHT
29,24.32,MAINTAIN
36,16.48,GAIN_MUSCLE
44,25.19,LOSE_WEIGHT
18,26.57,LOSE_WEIGHT
27,19.26,MAINTAIN
37,22.46,MAINTAIN
22,13.01,GAIN_MUSCLE
32,22.01,MAINTAIN
26,38.98,LOSE_WEIGHT
45,28.47,LOSE_WEIGHT
28,22.27,MAINTAIN
48,29.59,LOSE_WEIGHT
32,17.46,GAIN_MUSCLE
48,28.0,LOSE_WEIGHT
25,18.61,MAINTAIN
55,15.55,GAIN_MUSCLE
26,28.51,LOSE_WEIGHT
29,12.64,GAIN_MUSCLE
45,17.75,GAIN_MUSCLE
43,35.24,LOSE_WEIGHT
40,23.07,MAINTAIN
32,26.25,LOSE_WEIGHT
46,24.79,MAINTAIN
36,32.52,LOSE_WEIGHT
52,38.28,LOSE_WEIGHT
31,26.83,LOSE_WEIGHT
37,19.38,MAINTAIN
38,42.49,LOSE_WEIGHT
22,22.42,MAINTAIN
55,29.64,LOSE_WEIGHT
20,19.69,MAINTAIN
19,28.04,LOSE_WEIGHT
58,14.85,GAIN_MUSCLE
43,29.01,LOSE_WEIGHT
42,14.64,GAIN_MUSCLE
25,40.98,LOSE_WEIGHT
15,17.63,GAIN_MUSCLE
57,19.41,MAINTAIN
33,21.37,MAINTAIN
23,43.91,LOSE_WEIGHT
41,21.06,MAINTAIN
48,28.69,LOSE_WEIGHT
58,23.24,MAINTAIN
18,19.2,MAINTAIN
50,26.56,LOSE_WEIGHT
32,30.1,LOSE_WEIGHT
29,22.26,MAINTAIN
27,30.05,LOSE_WEIGHT
33,25.8,LOSE_WEIGHT
20,12.21,GAIN_MUSCLE
26,20.0,MAINTAIN
51,46.02,LOSE_WEIGHT
31,32.01,LOSE_WEIGHT
37,41.37,LOSE_WEIGHT
40,23.24,MAINTAIN
43,26.68,LOSE_WEIGHT
47,14.95,GAIN_MUSCLE
41,17.74,GAIN_MUSCLE
39,25.39,LOSE_WEIGHT
24,13.71,GAIN_MUSCLE
37,19.19,MAINTAIN
35,15.05,GAIN_MUSCLE
35,27.08,LOSE_WEIGHT
57,23.48,MAINTAIN
27,17.92,GAIN_MUSCLE
51,27.46,LOSE_WEIGHT
47,18.05,GAIN_MUSCLE
38,44.04,LOSE_WEIGHT
58,43.76,LOSE_WEIGHT
25,15.92,GAIN_MUSCLE
31,25.24,LOSE_WEIGHT
18,15.27,GAIN_MUSCLE
39,19.75,MAINTAIN
44,22.13,MAINTAIN
23,21.22,MAINTAIN
35,28.67,LOSE_WEIGHT
34,22.85,MAINTAIN
33,16.8,GAIN_MUSCLE
33,21.19,MAINTAIN
26,27.96,LOSE_WEIGHT
51,23.38,MAINTAIN
56,22.2,MAINTAIN
31,16.22,GAIN_MUSCLE
51,43.58,LOSE_WEIGHT
53,30.09,LOSE_WEIGHT
42,26.5,LOSE_WEIGHT
55,13.06,GAIN_MUSCLE
49,14.06,GAIN_MUSCLE
32,19.58,MAINTAIN
28,42.23,LOSE_WEIGHT
49,16.0,GAIN_MUSCLE
58,24.66,MAINTAIN
55,13.26,GAIN_MUSCLE
21,16.09,GAIN_MUSCLE
55,27.93,LOSE_WEIGHT
27,22.72,MAINTAIN
32,31.52,LOSE_WEIGHT
51,44.71,LOSE_WEIGHT
27,32.65,LOSE_WEIGHT
50,44.63,LOSE_WEIGHT
45,20.13,MAINTAIN
16,31.58,LOSE_WEIGHT
30,33.13,LOSE_WEIGHT
23,23.04,MAINTAIN
23,16.45,GAIN_MUSCLE
52,27.8,LOSE_WEIGHT
25,23.02,MAINTAIN
36,30.25,LOSE_WEIGHT
47,24.16,MAINTAIN
50,20.19,MAINTAIN
59,20.32,MAINTAIN
37,25.39,LOSE_WEIGHT
59,20.92,MAINTAIN
59,14.58,GAIN_MUSCLE
48,16.66,GAIN_MUSCLE
23,21.79,MAINTAIN
38,21.29,MAINTAIN
22,19.08,MAINTAIN
21,15.94,GAIN_MUSCLE
50,27.22,LOSE_WEIGHT
32,27.73,LOSE_WEIGHT
17,37.11,LOSE_WEIGHT
42,29.46,LOSE_WEIGHT
20,31.35,LOSE_WEIGHT
58,30.32,LOSE_WEIGHT
58,28.06,LOSE_WEIGHT
35,24.0,MAINTAIN
42,19.83,MAINTAIN
54,15.09,GAIN_MUSCLE
15,34.11,LOSE_WEIGHT
50,16.01,GAIN_MUSCLE
35,15.03,GAIN_MUSCLE
57,26.93,LOSE_WEIGHT
49,18.02,GAIN_MUSCLE
27,42.73,LOSE_WEIGHT
24,23.13,MAINTAIN
58,23.05,MAINTAIN
24,28.66,LOSE_WEIGHT
27,16.77,GAIN_MUSCLE
51,27.84,LOSE_WEIGHT
52,27.56,LOSE_WEIGHT
38,28.53,LOSE_WEIGHT
16,19.65,MAINTAIN
36,32.39,LOSE_WEIGHT
31,30.66,LOSE_WEIGHT
50,26.49,LOSE_WEIGHT
28,34.47,LOSE_WEIGHT
24,19.34,MAINTAIN
49,28.98,LOSE_WEIGHT
39,28.98,LOSE_WEIGHT
17,12.96,GAIN_MUSCLE
52,24.14,MAINTAIN
31,11.84,GAIN_MUSCLE
26,29.26,LOSE_WEIGHT
38,28.85,LOSE_WEIGHT
43,21.27,MAINTAIN
57,24.28,MAINTAIN
39,23.68,MAINTAIN
50,27.72,LOSE_WEIGHT
40,18.18,GAIN_MUSCLE
52,35.21,LOSE_WEIGHT
15,17.55,GAIN_MUSCLE
34,26.24,LOSE_WEIGHT
42,24.33,MAINTAIN
30,23.06,MAINTAIN
31,31.19,LOSE_WEIGHT
54,22.31,MAINTAIN
42,15.48,GAIN_MUSCLE
26,13.85,GAIN_MUSCLE
41,29.98,LOSE_WEIGHT
56,14.02,GAIN_MUSCLE
44,29.27,LOSE_WEIGHT
55,38.69,LOSE_WEIGHT
48,16.53,GAIN_MUSCLE
51,17.06,GAIN_MUSCLE
20,22.41,MAINTAIN
21,21.46,MAINTAIN
46,29.18,LOSE_WEIGHT
46,25.8,LOSE_WEIGHT
39,25.93,LOSE_WEIGHT
47,14.77,GAIN_MUSCLE
21,13.22,GAIN_MUSCLE
26,29.95,LOSE_WEIGHT
30,28.36,LOSE_WEIGHT
30,45.94,LOSE_WEIGHT
57,39.1,LOSE_WEIGHT
50,27.69,LOSE_WEIGHT
27,21.16,MAINTAIN
21,28.4,LOSE_WEIGHT
50,17.38,GAIN_MUSCLE
23,23.47,MAINTAIN
46,27.27,LOSE_WEIGHT
25,14.04,GAIN_MUSCLE
22,23.56,MAINTAIN
47,21.12,MAINTAIN
37,21.34,MAINTAIN
39,26.09,LOSE_WEIGHT
22,41.21,LOSE_WEIGHT
59,16.66,GAIN_MUSCLE
36,24.83,MAINTAIN
18,38.01,LOSE_WEIGHT
54,24.37,MAINTAIN
17,22.2,MAINTAIN
43,16.11,GAIN_MUSCLE
55,24.48,MAINTAIN
43,28.26,LOSE_WEIGHT
48,28.49,LOSE_WEIGHT
48,27.75,LOSE_WEIGHT
42,17.62,GAIN_MUSCLE
27,25.61,LOSE_WEIGHT
29,23.96,MAINTAIN
37,36.55,LOSE_WEIGHT
58,20.88,MAINTAIN
40,22.04,MAINTAIN
18,11.45,GAIN_MUSCLE
40,34.97,LOSE_WEIGHT
54,43.03,LOSE_WEIGHT
23,26.72,LOSE_WEIGHT
19,46.44,LOSE_WEIGHT
46,24.72,MAINTAIN
34,28.08,LOSE_WEIGHT
25,21.48,MAINTAIN
29,43.14,LOSE_WEIGHT
46,15.4,GAIN_MUSCLE
42,17.59,GAIN_MUSCLE
36,26.96,LOSE_WEIGHT
55,28.06,LOSE_WEIGHT
31,14.15,GAIN_MUSCLE
40,23.62,MAINTAIN
58,18.66,MAINTAIN
21,21.15,MAINTAIN
56,25.33,LOSE_WEIGHT
40,25.54,LOSE_WEIGHT
39,41.32,LOSE_WEIGHT
24,17.26,GAIN_MUSCLE
59,28.82,LOSE_WEIGHT
33,21.43,MAINTAIN
25,27.43,LOSE_WEIGHT
27,15.59,GAIN_MUSCLE
22,20.05,MAINTAIN
54,17.6,GAIN_MUSCLE
18,29.71,LOSE_WEIGHT
45,18.83,MAINTAIN
42,29.68,LOSE_WEIGHT
25,15.04,GAIN_MUSCLE
57,23.78,MAINTAIN
15,39.41,LOSE_WEIGHT
52,12.13,GAIN_MUSCLE
38,30.95,LOSE_WEIGHT
45,28.39,LOSE_WEIGHT
55,32.04,LOSE_WEIGHT
40,18.99,MAINTAIN
19,17.52,GAIN_MUSCLE
34,23.37,MAINTAIN
55,24.0,MAINTAIN
25,17.24,GAIN_MUSCLE
47,28.76,LOSE_WEIGHT
52,20.68,MAINTAIN
41,27.26,LOSE_WEIGHT
48,20.1,MAINTAIN
29,15.35,GAIN_MUSCLE
46,28.48,LOSE_WEIGHT
35,40.16,LOSE_WEIGHT
19,12.21,GAIN_MUSCLE
20,22.3,MAINTAIN
52,22.9,MAINTAIN
36,14.19,GAIN_MUSCLE
32,19.26,MAINTAIN
28,16.4,GAIN_MUSCLE
24,27.64,LOSE_WEIGHT
27,13.97,GAIN_MUSCLE
45,13.39,GAIN_MUSCLE
44,41.21,LOSE_WEIGHT
17,31.24,LOSE_WEIGHT
44,17.25,GAIN_MUSCLE
20,30.06,LOSE_WEIGHT
43,13.47,GAIN_MUSCLE
22,13.51,GAIN_MUSCLE
58,39.19,LOSE_WEIGHT
59,26.81,LOSE_WEIGHT
57,33.9,LOSE_WEIGHT
58,29.57,LOSE_WEIGHT
47,23.86,MAINTAIN
31,21.4,MAINTAIN
25,14.31,GAIN_MUSCLE
27,22.3,MAINTAIN
25,22.99,MAINTAIN
45,14.44,GAIN_MUSCLE
42,15.05,GAIN_MUSCLE
58,30.48,LOSE_WEIGHT
20,25.3,LOSE_WEIGHT
55,15.68,GAIN_MUSCLE
30,38.9,LOSE_WEIGHT
18,22.55,MAINTAIN
49,20.49,MAINTAIN
40,24.14,MAINTAIN
26,30.12,LOSE_WEIGHT
25,30.47,LOSE_WEIGHT
51,13.53,GAIN_MUSCLE
39,20.54,MAINTAIN
32,10.83,GAIN_MUSCLE
33,20.75,MAINTAIN
37,19.97,MAINTAIN
52,43.17,LOSE_WEIGHT
32,22.98,MAINTAIN
40,18.75,MAINTAIN
20,14.76,GAIN_MUSCLE
18,21.58,MAINTAIN
58,41.7,LOSE_WEIGHT
43,35.65,LOSE_WEIGHT
48,27.8,LOSE_WEIGHT
31,28.37,LOSE_WEIGHT
57,19.31,MAINTAIN
57,20.18,MAINTAIN
30,10.53,GAIN_MUSCLE
16,14.54,GAIN_MUSCLE
48,24.56,MAINTAIN
22,25.48,LOSE_WEIGHT
27,25.81,LOSE_WEIGHT
56,18.04,GAIN_MUSCLE
22,14.27,GAIN_MUSCLE
44,18.37,GAIN_MUSCLE
46,37.8,LOSE_WEIGHT
50,15.4,GAIN_MUSCLE
44,34.12,LOSE_WEIGHT
15,26.6,LOSE_WEIGHT
57,20.88,MAINTAIN
53,23.12,MAINTAIN
31,21.79,MAINTAIN
34,27.1,LOSE_WEIGHT
38,36.56,LOSE_WEIGHT
36,27.8,LOSE_WEIGHT
43,16.08,GAIN_MUSCLE
36,25.84,LOSE_WEIGHT
58,23.25,MAINTAIN
23,15.34,GAIN_MUSCLE
51,41.04,LOSE_WEIGHT
24,28.97,LOSE_WEIGHT
50,27.89,LOSE_WEIGHT
51,36.2,LOSE_WEIGHT
42,39.26,LOSE_WEIGHT
42,24.35,MAINTAIN
56,42.89,LOSE_WEIGHT
57,21.21,MAINTAIN
35,26.07,LOSE_WEIGHT
38,33.88,LOSE_WEIGHT
56,30.99,LOSE_WEIGHT
54,28.12,LOSE_WEIGHT
16,32.53,LOSE_WEIGHT
22,34.76,LOSE_WEIGHT
41,26.38,LOSE_WEIGHT
36,22.05,MAINTAIN
51,24.53,MAINTAIN
41,35.17,LOSE_WEIGHT
43,21.81,MAINTAIN
17,14.02,GAIN_MUSCLE
58,28.21,LOSE_WEIGHT
27,20.9,MAINTAIN
59,17.25,GAIN_MUSCLE
24,21.92,MAINTAIN
50,22.73,MAINTAIN
23,30.41,LOSE_WEIGHT
41,23.16,MAINTAIN
48,22.07,MAINTAIN
15,24.67,MAINTAIN
46,30.36,LOSE_WEIGHT
39,19.59,MAINTAIN
43,26.38,LOSE_WEIGHT
21,15.9,GAIN_MUSCLE
17,15.18,GAIN_MUSCLE
34,32.07,LOSE_WEIGHT
34,17.57,GAIN_MUSCLE
44,17.95,GAIN_MUSCLE
49,43.26,LOSE_WEIGHT
49,27.53,LOSE_WEIGHT
53,38.8,LOSE_WEIGHT
41,15.48,GAIN_MUSCLE
40,15.94,GAIN_MUSCLE
28,36.44,LOSE_WEIGHT
31,22.53,MAINTAIN
32,18.35,GAIN_MUSCLE
59,16.17,GAIN_MUSCLE
43,29.64,LOSE_WEIGHT
34,31.11,LOSE_WEIGHT
41,29.57,LOSE_WEIGHT
32,31.58,LOSE_WEIGHT
18,23.55,MAINTAIN
15,43.94,LOSE_WEIGHT
15,32.0,LOSE_WEIGHT
40,37.94,LOSE_WEIGHT
59,28.98,LOSE_WEIGHT
34,20.01,MAINTAIN
37,25.72,LOSE_WEIGHT
24,37.09,LOSE_WEIGHT
25,18.79,MAINTAIN
55,16.37,GAIN_MUSCLE
55,24.5,MAINTAIN
19,38.29,LOSE_WEIGHT
15,21.39,MAINTAIN
31,21.34,MAINTAIN
36,40.1,LOSE_WEIGHT
48,23.29,MAINTAIN
59,21.35,MAINTAIN
55,25.97,LOSE_WEIGHT
43,23.4,MAINTAIN
18,10.22,GAIN_MUSCLE
19,12.03,GAIN_MUSCLE
25,19.81,MAINTAIN
35,42.88,LOSE_WEIGHT
49,32.23,LOSE_WEIGHT
26,23.55,MAINTAIN
40,12.99,GAIN_MUSCLE
33,15.67,GAIN_MUSCLE
59,15.64,GAIN_MUSCLE
21,24.11,MAINTAIN
21,28.44,LOSE_WEIGHT
40,28.11,LOSE_WEIGHT
54,11.71,GAIN_MUSCLE
19,28.91,LOSE_WEIGHT
35,24.63,MAINTAIN
28,28.66,LOSE_WEIGHT
18,35.9,LOSE_WEIGHT
37,28.8,LOSE_WEIGHT
56,22.76,MAINTAIN
34,25.12,LOSE_WEIGHT
29,43.71,LOSE_WEIGHT
59,26.47,LOSE_WEIGHT
43,43.51,LOSE_WEIGHT
22,22.05,MAINTAIN
55,13.44,GAIN_MUSCLE
33,13.94,GAIN_MUSCLE
53,38.54,LOSE_WEIGHT
42,16.71,GAIN_MUSCLE
41,24.56,MAINTAIN
18,15.64,GAIN_MUSCLE
29,42.04,LOSE_WEIGHT
49,26.92,LOSE_WEIGHT
51,18.52,MAINTAIN
15,39.11,LOSE_WEIGHT
17,30.24,LOSE_WEIGHT
38,31.39,LOSE_WEIGHT
41,29.41,LOSE_WEIGHT
54,22.81,MAINTAIN
50,15.35,GAIN_MUSCLE
48,43.7,LOSE_WEIGHT
43,25.0,LOSE_WEIGHT
38,14.32,GAIN_MUSCLE
38,40.22,LOSE_WEIGHT
56,41.39,LOSE_WEIGHT
18,24.21,MAINTAIN
17,18.35,GAIN_MUSCLE
48,13.51,GAIN_MUSCLE
37,34.82,LOSE_WEIGHT
37,40.61,LOSE_WEIGHT
59,26.94,LOSE_WEIGHT
19,26.33,LOSE_WEIGHT
45,19.45,MAINTAIN
55,23.47,MAINTAIN
20,38.48,LOSE_WEIGHT
51,17.42,GAIN_MUSCLE
24,26.57,LOSE_WEIGHT
54,38.93,LOSE_WEIGHT
21,45.41,LOSE_WEIGHT
53,30.69,LOSE_WEIGHT
52,19.05,MAINTAIN
35,16.52,GAIN_MUSCLE
34,21.07,MAINTAIN
17,17.65,GAIN_MUSCLE
36,39.71,LOSE_WEIGHT
18,25.46,LOSE_WEIGHT
42,18.18,GAIN_MUSCLE
26,24.67,MAINTAIN
52,29.84,LOSE_WEIGHT
50,24.61,MAINTAIN
55,43.69,LOSE_WEIGHT
19,30.12,LOSE_WEIGHT
27,29.12,LOSE_WEIGHT
37,16.74,GAIN_MUSCLE
44,19.12,MAINTAIN
51,17.07,GAIN_MUSCLE
39,19.87,MAINTAIN
41,27.67,LOSE_WEIGHT
28,14.6,GAIN_MUSCLE
50,19.33,MAINTAIN
53,14.22,GAIN_MUSCLE
30,20.64,MAINTAIN
36,11.08,GAIN_MUSCLE
35,27.07,LOSE_WEIGHT
35,23.64,MAINTAIN
22,15.14,GAIN_MUSCLE
30,17.42,GAIN_MUSCLE
45,22.72,MAINTAIN
56,19.67,MAINTAIN
24,31.51,LOSE_WEIGHT
46,23.76,MAINTAIN
48,11.6,GAIN_MUSCLE
23,22.62,MAINTAIN
31,22.58,MAINTAIN
25,19.73,MAINTAIN
46,24.82,MAINTAIN
24,12.07,GAIN_MUSCLE
36,34.81,LOSE_WEIGHT
31,24.49,MAINTAIN
18,31.06,LOSE_WEIGHT
39,12.04,GAIN_MUSCLE
35,19.75,MAINTAIN
51,16.07,GAIN_MUSCLE
52,21.57,MAINTAIN
15,22.93,MAINTAIN
39,25.74,LOSE_WEIGHT
50,29.04,LOSE_WEIGHT
31,12.73,GAIN_MUSCLE
55,16.77,GAIN_MUSCLE
38,28.61,LOSE_WEIGHT
16,21.28,MAINTAIN
54,32.6,LOSE_WEIGHT
29,15.29,GAIN_MUSCLE
46,15.84,GAIN_MUSCLE
53,22.5,MAINTAIN
20,32.14,LOSE_WEIGHT
15,15.65,GAIN_MUSCLE
37,17.59,GAIN_MUSCLE
53,19.62,MAINTAIN
31,15.18,GAIN_MUSCLE
48,20.7,MAINTAIN
55,23.15,MAINTAIN
43,22.43,MAINTAIN
23,15.22,GAIN_MUSCLE
27,13.06,GAIN_MUSCLE
20,25.86,LOSE_WEIGHT
20,12.72,GAIN_MUSCLE
34,16.3,GAIN_MUSCLE
17,15.67,GAIN_MUSCLE
31,24.23,MAINTAIN
26,19.41,MAINTAIN
59,28.76,LOSE_WEIGHT
15,27.5,LOSE_WEIGHT
31,17.11,GAIN_MUSCLE
17,23.9,MAINTAIN
40,20.27,MAINTAIN
29,23.86,MAINTAIN
50,25.08,LOSE_WEIGHT
46,19.41,MAINTAIN
46,26.71,LOSE_WEIGHT
