elo,player_count,level,matches_week,trainings_week,fatigue,hour,day,duration,field_available,field_pressure,field_capacity,distance_km,weather_score,temp_comfort,has_tournament,tournament_priority,field_tournament_fit,label,win_ratio,team_load,is_weekend,is_peak_hour,field_fits
1145,13,1,5,5,10,16,5,120,1,0.56,20,11.04,0.5,1.0,0,0,1,0,0.13793103448275862,10,1,1,1
951,12,2,0,1,1,16,6,60,1,0.1,15,9.13,0.7,1.0,1,1,0,1,0.8125,1,1,1,1
1270,18,1,4,6,10,18,4,120,0,0.47,30,11.77,0.5,0.5,1,1,1,0,0.6666666666666666,10,0,1,1
1102,12,1,2,7,10,18,5,60,1,0.09,10,1.99,1.0,1.0,0,0,1,1,0.5945945945945946,9,1,1,0
1239,17,1,3,3,9,22,4,90,1,0.4,20,8.29,0.0,0.5,1,2,1,0,0.16666666666666666,6,0,0,1
1310,15,1,3,4,10,20,1,120,0,0.38,20,9.71,0.2,0.5,1,1,1,0,0.16,7,0,1,1
1147,13,1,4,0,8,16,5,60,1,0.98,30,5.09,1.0,1.0,0,0,1,1,0.0,4,1,1,1
1236,18,1,1,0,2,10,3,120,1,0.16,10,4.24,1.0,0.5,0,0,1,1,0.425,1,0,0,0
969,16,3,2,4,8,16,5,120,1,0.81,20,4.33,0.5,1.0,0,0,1,1,0.0,6,1,1,1
1554,20,3,3,6,10,14,1,60,0,0.39,30,4.91,0.2,0.5,0,0,1,0,0.6875,9,0,0,1
1105,15,3,0,1,1,18,3,120,1,0.72,20,8.05,0.7,1.0,1,2,1,1,0.52,1,0,1,1
981,8,3,4,7,10,16,3,120,1,0.44,30,2.86,0.7,0.2,0,0,1,0,0.7777777777777778,11,0,1,1
1184,8,3,3,7,10,16,4,60,1,0.18,20,2.54,1.0,1.0,1,1,1,1,0.48148148148148145,10,0,1,1
1051,6,2,2,2,6,20,5,120,1,0.97,10,11.74,0.0,0.2,0,0,1,0,0.06451612903225806,4,1,1,1
1159,20,3,2,4,8,10,0,90,1,0.3,30,9.28,0.0,0.5,0,0,1,0,0.4117647058823529,6,0,0,1
978,17,2,1,6,8,20,6,120,1,0.27,30,9.67,0.7,0.5,1,1,1,1,0.0,7,1,1,1
1440,9,1,1,6,8,16,3,60,1,0.2,20,6.1,1.0,0.5,0,0,1,1,0.5,7,0,1,1
887,8,2,4,1,9,14,2,120,1,0.22,15,9.96,1.0,0.5,0,0,1,1,0.5208333333333334,5,0,0,1
1182,18,3,2,0,4,16,4,60,1,0.2,20,8.85,1.0,1.0,0,0,1,1,0.6052631578947368,2,0,1,1
901,6,3,5,5,10,20,4,60,0,0.8,15,10.27,0.0,0.2,0,0,1,0,0.3684210526315789,10,0,1,1
1103,17,3,2,1,5,18,3,90,0,0.16,30,4.12,1.0,0.5,0,0,1,1,0.4583333333333333,3,0,1,1
1178,11,1,4,5,10,18,6,60,1,0.58,10,4.64,0.0,1.0,0,0,1,0,0.6666666666666666,9,1,1,0
1536,7,3,5,1,10,14,2,60,1,0.22,15,7.52,1.0,0.5,0,0,1,1,0.7741935483870968,6,0,0,1
1295,18,2,3,7,10,8,0,120,1,0.53,10,5.68,1.0,1.0,0,0,1,0,0.1935483870967742,10,0,0,0
1430,15,2,0,4,4,14,1,90,1,0.46,30,10.55,0.7,0.5,0,0,1,1,0.4,4,0,0,1
852,7,3,2,0,4,8,2,60,1,0.16,30,13.35,0.7,1.0,0,0,1,1,0.325,2,0,0,1
1310,17,1,1,4,6,10,1,60,0,0.84,20,9.89,0.5,1.0,0,0,1,0,0.22580645161290322,5,0,0,1
983,7,3,2,4,8,16,5,60,0,0.06,30,2.4,0.7,0.5,0,0,1,0,0.12121212121212122,6,1,1,1
831,13,1,1,2,4,20,6,60,1,0.26,20,11.53,0.7,1.0,0,0,1,1,0.29545454545454547,3,1,1,1
1425,18,2,5,3,10,8,5,90,0,0.41,30,0.48,0.0,0.2,0,0,1,0,0.5217391304347826,8,1,0,1
993,11,3,2,2,6,10,0,90,1,0.77,15,9.54,0.0,1.0,1,1,0,0,0.5625,4,0,0,1
1092,12,1,1,3,5,8,6,90,1,0.01,20,9.29,0.2,0.2,0,0,1,0,0.56,4,1,0,1
1406,7,1,3,1,7,16,3,60,0,0.5,10,4.52,0.0,1.0,0,0,1,0,0.574468085106383,4,0,1,1
1046,14,1,5,0,10,8,0,90,0,0.56,30,6.13,0.2,0.5,0,0,1,0,0.6,5,0,0,1
907,11,3,0,4,4,14,3,120,1,0.45,10,9.06,1.0,0.5,0,0,1,1,0.21739130434782608,4,0,0,0
1581,6,1,0,2,2,18,2,60,1,0.67,10,9.3,0.5,0.2,0,0,1,1,0.3958333333333333,2,0,1,1
937,8,3,5,3,10,20,0,90,1,0.65,20,7.84,0.7,1.0,0,0,1,1,0.11428571428571428,8,0,1,1
1315,11,1,0,3,3,8,5,120,1,0.15,20,8.81,1.0,1.0,0,0,1,1,0.35294117647058826,3,1,0,1
1565,17,3,5,6,10,18,2,60,0,0.09,10,9.27,1.0,0.5,0,0,1,0,0.2,11,0,1,0
1185,8,2,0,1,1,16,1,90,0,0.83,10,8.77,0.5,0.2,1,3,0,0,0.6170212765957447,1,0,1,1
1338,13,3,3,7,10,14,5,90,1,0.82,15,6.77,0.5,0.5,0,0,1,0,0.9310344827586207,10,1,0,1
1342,13,3,5,1,10,8,6,90,1,0.42,30,6.76,0.5,0.5,1,2,1,0,0.15384615384615385,6,1,0,1
1001,6,1,3,0,6,16,3,60,1,0.98,20,3.97,1.0,0.2,0,0,1,1,0.6551724137931034,3,0,1,1
1275,9,3,5,1,10,20,4,90,1,0.73,10,3.98,1.0,1.0,0,0,1,1,0.7142857142857143,6,0,1,1
1546,18,1,3,0,6,20,1,60,1,0.37,30,4.5,0.5,1.0,0,0,1,1,0.32142857142857145,3,0,1,1
1470,12,2,3,5,10,14,2,120,0,0.36,30,3.4,0.7,1.0,0,0,1,0,0.4634146341463415,8,0,0,1
1055,20,1,2,7,10,18,1,60,1,0.76,20,1.5,0.5,0.2,0,0,1,1,0.4666666666666667,9,0,1,1
1069,13,3,1,5,7,16,1,60,1,0.3,30,4.54,0.2,1.0,0,0,1,1,0.40384615384615385,6,0,1,1
830,7,2,4,1,9,20,1,90,1,0.74,20,9.49,1.0,1.0,0,0,1,1,0.5,5,0,1,1
972,14,1,2,3,7,20,4,120,1,0.25,20,10.9,1.0,1.0,0,0,1,1,0.8181818181818182,5,0,1,1
1555,9,1,0,7,7,10,2,90,1,0.36,10,6.13,1.0,1.0,1,1,0,1,0.6296296296296297,7,0,0,1
1497,7,3,3,3,9,14,6,60,1,0.08,10,2.13,1.0,1.0,0,0,1,1,0.3,6,1,0,1
912,7,3,2,2,6,22,2,120,1,0.94,20,9.13,0.0,0.2,0,0,1,0,0.46808510638297873,4,0,0,1
932,10,2,1,6,8,14,4,120,0,0.75,10,13.08,0.0,1.0,0,0,1,0,0.6521739130434783,7,0,0,1
1338,14,3,0,7,7,8,0,120,1,0.27,20,9.12,0.0,1.0,1,3,1,0,0.16,7,0,0,1
1336,6,3,2,6,10,8,3,120,0,0.4,30,13.05,0.7,0.5,0,0,1,0,0.4090909090909091,8,0,0,1
905,13,3,0,2,2,22,1,90,1,0.52,30,7.35,0.7,1.0,0,0,1,1,0.1111111111111111,2,0,0,1
1027,19,1,2,3,7,18,3,120,0,0.88,15,8.12,0.7,0.5,1,2,0,0,0.0,5,0,1,0
926,12,2,0,5,5,10,6,120,1,0.38,10,0.52,1.0,0.5,0,0,1,1,0.625,5,1,0,0
1012,7,3,0,4,4,14,6,60,1,0.22,10,7.71,1.0,0.5,0,0,1,1,0.7,4,1,0,1
1460,17,3,5,5,10,8,2,120,1,0.18,15,2.16,0.7,0.5,0,0,1,0,0.058823529411764705,10,0,0,0
1381,15,2,0,3,3,8,3,120,1,0.42,20,5.03,1.0,1.0,0,0,1,1,0.20833333333333334,3,0,0,1
1478,15,1,0,5,5,14,1,90,1,0.7,15,10.94,1.0,1.0,1,1,0,1,0.2,5,0,0,1
1069,13,3,1,5,7,16,1,60,1,0.3,30,4.54,0.2,1.0,0,0,1,1,0.40384615384615385,6,0,1,1
1595,12,2,3,7,10,16,1,60,1,0.23,20,8.7,0.7,0.5,0,0,1,1,0.34782608695652173,10,0,1,1
1140,18,1,1,3,5,8,1,60,1,0.08,20,8.58,1.0,0.5,0,0,1,1,0.5714285714285714,4,0,0,1
830,12,2,0,0,0,8,1,90,1,0.36,15,10.72,1.0,1.0,0,0,1,1,0.46551724137931033,0,0,0,1
1415,18,2,0,1,1,16,1,90,1,0.97,15,12.34,1.0,1.0,0,0,1,1,0.15384615384615385,1,0,1,0
1283,20,2,2,1,5,8,4,90,1,0.55,10,4.06,1.0,1.0,0,0,1,1,0.2857142857142857,3,0,0,0
877,15,3,2,0,4,20,3,120,0,0.19,30,8.16,0.5,0.5,0,0,1,0,0.9,2,0,1,1
836,8,3,0,5,5,14,6,60,1,0.97,30,2.91,1.0,0.5,0,0,1,1,0.5,5,1,0,1
1011,6,3,3,3,9,14,0,90,1,0.81,15,4.94,1.0,1.0,1,3,0,0,0.6216216216216216,6,0,0,1
801,9,3,1,5,7,16,1,60,1,0.73,15,11.16,0.0,0.2,1,3,0,0,0.06060606060606061,6,0,1,1
884,12,3,4,1,9,16,0,120,1,0.33,30,9.7,1.0,0.2,0,0,1,1,0.22727272727272727,5,0,1,1
1585,11,3,1,5,7,20,6,60,1,0.19,15,4.21,0.7,0.5,1,2,0,1,0.5833333333333334,6,1,1,1
1144,20,2,1,0,2,18,0,120,1,0.73,20,2.01,0.2,0.2,0,0,1,1,0.9,1,0,1,1
1509,11,3,2,6,10,22,4,90,0,0.23,30,3.84,0.5,0.2,0,0,1,0,0.23076923076923078,8,0,0,1
831,15,2,1,4,6,20,4,60,1,0.64,30,11.75,0.5,0.5,0,0,1,1,0.8846153846153846,5,0,1,1
986,6,1,4,7,10,20,6,120,1,0.79,20,8.04,1.0,0.5,1,2,1,1,0.37142857142857144,11,1,1,1
1236,20,3,1,5,7,10,5,90,0,0.96,10,5.93,0.2,0.2,0,0,1,0,0.6666666666666666,6,1,0,0
1383,15,2,0,6,6,22,1,90,0,0.56,10,4.0,0.0,0.2,1,2,0,0,0.5,6,0,0,0
1240,13,1,0,6,6,14,2,120,0,0.08,10,8.36,0.5,1.0,0,0,1,0,0.125,6,0,0,0
1381,15,2,1,3,5,18,0,120,1,0.34,30,8.68,1.0,0.5,0,0,1,1,0.6666666666666666,4,0,1,1
1067,20,1,0,6,6,16,6,120,0,0.14,20,2.97,1.0,1.0,1,2,1,1,0.6041666666666666,6,1,1,1
1269,10,3,2,1,5,18,4,120,0,0.59,30,2.29,0.0,0.5,1,2,1,0,0.21052631578947367,3,0,1,1
873,19,3,1,7,9,10,6,90,0,0.97,20,8.91,1.0,0.5,1,1,1,0,0.36666666666666664,8,1,0,1
1406,15,3,5,6,10,14,6,60,1,0.91,15,8.49,0.7,1.0,0,0,1,0,0.34782608695652173,11,1,0,1
1315,8,3,1,3,5,14,4,60,1,0.69,20,8.41,0.7,0.2,0,0,1,1,0.7333333333333333,4,0,0,1
840,9,3,3,6,10,20,1,60,1,0.68,20,10.64,1.0,0.5,1,1,1,1,0.45,9,0,1,1
858,9,1,5,4,10,22,5,60,0,0.31,30,0.99,0.5,0.2,0,0,1,0,0.1,9,1,0,1
1249,10,2,5,7,10,22,3,120,1,0.52,10,9.56,1.0,0.2,0,0,1,0,0.34615384615384615,12,0,0,1
1595,11,2,0,3,3,10,4,60,1,0.92,30,6.81,0.0,0.5,1,1,1,0,0.20689655172413793,3,0,0,1
995,10,3,4,4,10,18,1,90,0,0.69,30,12.8,0.2,0.5,0,0,1,0,0.46511627906976744,8,0,1,1
1019,16,1,3,0,6,18,4,90,1,0.2,15,4.84,0.2,1.0,0,0,1,1,0.6388888888888888,3,0,1,0
1278,12,1,0,0,0,18,2,60,0,0.57,20,9.39,0.7,0.5,1,1,1,1,0.8823529411764706,0,0,1,1
839,19,1,1,4,6,20,1,90,1,0.25,10,5.78,1.0,0.2,0,0,1,1,0.3125,5,0,1,0
1416,6,3,4,0,8,22,1,90,1,0.56,20,6.79,1.0,0.2,0,0,1,0,0.5686274509803921,4,0,0,1
1536,7,3,5,1,10,14,2,60,1,0.22,15,7.52,1.0,0.5,0,0,1,1,0.7741935483870968,6,0,0,1
1522,7,1,1,4,6,14,1,90,1,0.23,10,9.0,0.5,1.0,0,0,1,1,0.125,5,0,0,1
1056,13,2,3,7,10,16,0,120,0,0.57,10,8.1,0.2,0.2,1,2,0,0,0.12121212121212122,10,0,1,0
927,7,1,4,1,9,20,1,90,1,0.66,15,9.65,1.0,1.0,1,1,0,1,0.75,5,0,1,1
1087,20,1,0,4,4,14,4,60,1,0.71,30,5.91,0.0,0.5,0,0,1,0,0.4827586206896552,4,0,0,1
963,10,1,1,1,3,20,5,90,1,0.19,10,13.58,1.0,0.5,0,0,1,1,0.29411764705882354,2,1,1,1
1253,14,3,0,1,1,14,2,60,1,0.93,20,7.34,1.0,0.5,0,0,1,1,0.8235294117647058,1,0,0,1
1227,13,1,3,2,8,10,2,120,1,0.88,20,9.35,0.2,1.0,0,0,1,0,0.6,5,0,0,1
946,11,1,5,7,10,18,3,60,1,0.5,30,6.07,0.7,1.0,1,1,1,1,0.6111111111111112,12,0,1,1
1110,19,3,1,7,9,18,5,90,1,0.44,15,7.87,0.2,0.5,0,0,1,0,0.5,8,1,1,0
1116,11,3,3,1,7,20,1,60,1,0.46,15,10.34,0.5,0.5,0,0,1,0,0.43902439024390244,4,0,1,1
1463,8,2,2,1,5,20,0,90,1,0.45,30,10.69,1.0,1.0,0,0,1,1,0.5833333333333334,3,0,1,1
1115,6,2,0,0,0,14,1,90,1,0.65,15,7.22,1.0,0.5,0,0,1,1,0.627906976744186,0,0,0,1
1316,9,3,1,5,7,22,3,60,0,0.99,10,7.57,0.2,0.5,0,0,1,0,0.7777777777777778,6,0,0,1
1155,7,1,0,0,0,10,1,120,1,0.92,30,10.59,0.0,0.5,1,2,1,0,0.95,0,0,0,1
917,13,2,1,6,8,20,4,60,1,0.07,20,3.44,0.5,1.0,0,0,1,1,0.15789473684210525,7,0,1,1
978,11,3,5,3,10,14,1,120,1,0.43,15,8.64,0.0,0.5,0,0,1,0,0.5714285714285714,8,0,0,1
984,7,1,3,3,9,22,1,90,0,0.72,20,4.34,1.0,0.5,0,0,1,0,0.5686274509803921,6,0,0,1
1205,6,3,0,5,5,10,6,120,1,0.68,10,12.46,1.0,1.0,0,0,1,1,0.7931034482758621,5,1,0,1
1597,10,3,4,1,9,20,5,60,1,0.1,15,2.53,0.2,0.2,0,0,1,0,0.84,5,1,1,1
1137,20,1,1,2,4,14,0,60,1,0.37,20,8.49,0.7,1.0,0,0,1,1,0.07407407407407407,3,0,0,1
1162,19,2,0,0,0,8,0,90,0,0.07,20,6.02,0.0,0.2,0,0,1,0,0.38095238095238093,0,0,0,1
1392,7,1,1,2,4,18,1,90,1,0.12,15,1.95,0.5,0.5,1,2,0,1,0.53125,3,0,1,1
1415,9,3,1,4,6,8,5,90,0,0.9,10,9.55,1.0,0.2,0,0,1,0,0.5151515151515151,5,1,0,1
839,8,2,1,2,4,8,1,90,1,0.67,15,5.41,0.2,0.2,1,3,0,0,0.16666666666666666,3,0,0,1
1327,16,2,2,1,5,20,5,120,1,0.05,20,9.19,0.5,1.0,1,2,1,1,0.5227272727272727,3,1,1,1
1257,12,1,4,0,8,10,2,120,1,0.8,10,8.95,0.5,0.5,0,0,1,0,0.7037037037037037,4,0,0,0
1060,12,3,0,0,0,18,0,60,1,0.77,10,4.99,0.7,0.5,0,0,1,1,0.4222222222222222,0,0,1,0
1280,11,1,2,1,5,14,5,90,1,0.87,15,9.14,0.2,0.2,0,0,1,0,0.5789473684210527,3,1,0,1
1401,12,3,3,3,9,18,2,90,1,0.33,20,3.16,0.5,1.0,0,0,1,1,0.5416666666666666,6,0,1,1
995,10,3,0,5,5,16,0,120,1,0.74,15,12.05,0.5,0.2,0,0,1,1,0.2926829268292683,5,0,1,1
1420,12,2,4,0,8,18,1,60,1,0.58,30,5.57,0.5,0.5,0,0,1,1,0.45161290322580644,4,0,1,1
1225,8,3,5,3,10,10,6,120,1,0.65,20,7.38,1.0,0.5,1,1,1,1,0.5,8,1,0,1
1052,14,3,0,5,5,20,1,120,1,0.21,15,12.52,0.7,1.0,1,1,0,1,0.6046511627906976,5,0,1,1
1009,10,2,4,7,10,18,3,60,1,0.14,15,13.12,0.7,0.5,0,0,1,0,0.4,11,0,1,1
1437,15,2,1,2,4,8,2,120,0,0.57,10,6.74,0.0,0.5,1,2,0,0,0.29411764705882354,3,0,0,0
951,11,1,1,4,6,8,0,60,0,0.49,20,10.08,0.5,0.5,0,0,1,0,0.8333333333333334,5,0,0,1
1058,8,3,0,5,5,16,1,60,0,0.87,15,3.79,0.0,1.0,0,0,1,0,0.2857142857142857,5,0,1,1
1246,14,1,5,0,10,8,6,60,0,0.2,30,11.1,1.0,0.5,1,3,1,0,0.5,5,1,0,1
1219,8,1,2,2,6,18,6,120,1,0.28,20,10.53,0.7,0.2,0,0,1,1,0.7692307692307693,4,1,1,1
1532,13,2,0,2,2,16,1,90,1,0.98,10,2.9,0.5,1.0,0,0,1,1,0.71875,2,0,1,0
1319,8,1,0,6,6,16,0,90,0,0.6,30,8.88,0.5,0.5,0,0,1,0,0.20588235294117646,6,0,1,1
1366,14,1,2,7,10,18,4,60,1,0.47,15,4.9,0.7,1.0,0,0,1,1,0.25,9,0,1,1
1548,17,1,5,2,10,14,5,60,1,0.46,20,1.22,1.0,1.0,1,1,1,1,0.6818181818181818,7,1,0,1
1239,8,3,2,3,7,8,5,120,0,0.19,30,9.63,0.2,1.0,0,0,1,0,0.4791666666666667,5,1,0,1
815,8,2,2,0,4,22,2,120,0,0.63,10,5.94,0.7,1.0,1,1,0,0,0.7777777777777778,2,0,0,1
1429,12,3,0,0,0,20,5,120,1,0.96,15,5.3,0.5,1.0,0,0,1,1,0.8571428571428571,0,1,1,1
1308,13,3,2,3,7,16,1,90,1,0.56,20,5.56,0.5,0.2,0,0,1,0,0.4909090909090909,5,0,1,1
1459,14,2,1,1,3,18,0,90,1,0.24,30,2.96,0.7,0.5,0,0,1,1,0.6818181818181818,2,0,1,1
1088,16,3,0,7,7,8,6,120,1,0.1,20,7.66,0.7,0.2,0,0,1,1,0.675,7,1,0,1
840,12,1,2,2,6,18,0,60,1,0.47,10,3.55,1.0,0.2,0,0,1,1,0.03125,4,0,1,0
1468,15,2,5,3,10,20,4,90,1,0.15,20,3.36,0.7,1.0,0,0,1,1,0.42857142857142855,8,0,1,1
1440,9,2,0,2,2,10,0,120,0,0.85,30,5.13,0.5,0.2,0,0,1,0,0.5185185185185185,2,0,0,1
909,12,1,5,5,10,8,4,120,0,0.98,30,1.86,0.0,0.2,0,0,1,0,0.75,10,0,0,1
1149,6,3,4,0,8,20,0,60,0,0.53,20,4.89,0.2,0.5,0,0,1,0,0.4864864864864865,4,0,1,1
1022,16,1,3,0,6,22,4,60,1,0.16,15,1.36,0.7,0.5,0,0,1,1,0.875,3,0,0,0
1297,18,3,0,6,6,16,4,60,0,0.68,30,2.56,0.7,1.0,0,0,1,0,0.29411764705882354,6,0,1,1
1377,16,3,2,3,7,16,1,120,1,0.72,15,7.27,1.0,0.2,0,0,1,0,0.47368421052631576,5,0,1,0
1162,17,3,2,6,10,20,6,60,1,0.54,20,10.88,1.0,1.0,1,1,1,1,0.4528301886792453,8,1,1,1
1078,10,3,1,1,3,22,6,60,1,0.36,15,10.66,1.0,1.0,0,0,1,1,0.25,2,1,0,1
1328,8,1,1,6,8,20,5,90,1,0.64,20,6.87,1.0,1.0,0,0,1,1,0.3333333333333333,7,1,1,1
937,9,2,5,3,10,10,5,90,1,0.17,20,11.43,0.2,0.2,0,0,1,0,0.5,8,1,0,1
1095,15,2,0,4,4,22,2,120,1,0.06,30,4.26,0.0,1.0,0,0,1,0,0.5135135135135135,4,0,0,1
916,11,1,0,1,1,22,0,60,1,0.67,30,1.97,1.0,1.0,0,0,1,1,0.8,1,0,0,1
998,9,2,0,3,3,18,4,120,1,0.2,20,8.87,0.7,0.5,0,0,1,1,0.4897959183673469,3,0,1,1
876,12,3,0,5,5,22,5,60,1,0.02,30,7.0,0.7,0.5,1,1,1,1,0.0,5,1,0,1
925,9,1,0,3,3,18,1,120,1,0.7,10,6.0,0.7,0.5,0,0,1,1,0.03333333333333333,3,0,1,1
1063,19,2,2,2,6,20,6,60,1,0.04,10,8.44,0.7,0.2,0,0,1,1,0.5833333333333334,4,1,1,0
840,11,2,3,5,10,8,0,60,0,0.54,30,4.78,0.5,1.0,0,0,1,0,0.5172413793103449,8,0,0,1
843,18,1,3,0,6,14,5,120,1,0.28,30,8.82,0.7,1.0,0,0,1,1,0.6071428571428571,3,1,0,1
1206,17,2,0,4,4,10,0,120,1,0.37,30,7.34,0.7,0.5,1,1,1,1,0.6136363636363636,4,0,0,1
933,7,2,2,6,10,16,3,60,0,0.01,15,8.83,1.0,0.5,0,0,1,0,0.48148148148148145,8,0,1,1
863,13,2,1,6,8,14,1,90,0,0.74,15,4.94,1.0,1.0,0,0,1,0,0.4888888888888889,7,0,0,1
1442,6,1,3,4,10,20,2,60,1,0.44,15,7.56,1.0,0.2,0,0,1,1,0.5263157894736842,7,0,1,1
1463,15,2,3,6,10,20,0,60,1,0.44,10,7.62,0.5,0.5,0,0,1,0,0.358974358974359,9,0,1,0
1510,10,3,0,0,0,14,2,60,1,0.67,10,12.08,0.2,1.0,0,0,1,0,0.7105263157894737,0,0,0,1
945,18,3,4,7,10,8,3,90,0,0.94,30,4.85,0.0,1.0,0,0,1,0,0.5,11,0,0,1
1465,7,3,0,5,5,18,0,120,1,0.04,30,1.37,0.7,0.5,1,1,1,1,0.2857142857142857,5,0,1,1
1388,14,1,0,2,2,10,5,120,0,0.18,15,6.16,1.0,0.5,0,0,1,0,0.35294117647058826,2,1,0,1
839,17,1,3,0,6,20,0,60,1,0.47,20,2.84,0.5,1.0,0,0,1,1,0.6956521739130435,3,0,1,1
1495,19,1,2,3,7,8,4,60,1,0.31,20,10.4,1.0,1.0,1,2,1,1,0.5,5,0,0,1
1334,14,2,2,0,4,22,6,60,0,0.57,10,7.94,0.7,1.0,0,0,1,0,0.8181818181818182,2,1,0,0
1588,7,1,4,1,9,18,6,60,1,0.18,10,11.67,0.5,1.0,1,3,0,0,0.4444444444444444,5,1,1,1
1582,14,2,5,6,10,16,1,90,1,0.6,15,5.85,1.0,0.5,0,0,1,1,0.47058823529411764,11,0,1,1
1502,16,3,0,4,4,16,0,90,1,0.86,20,8.33,1.0,0.2,0,0,1,1,0.0,4,0,1,1
855,20,3,0,6,6,8,4,60,1,0.35,15,4.9,1.0,0.5,0,0,1,1,0.42857142857142855,6,0,0,0
1373,16,2,4,6,10,20,0,120,1,0.17,30,10.37,0.7,1.0,1,2,1,1,0.5192307692307693,10,0,1,1
1222,8,1,3,1,7,16,6,60,0,0.13,10,11.45,1.0,1.0,0,0,1,0,0.5,4,1,1,1
1362,17,3,4,6,10,20,2,120,1,0.5,30,8.54,1.0,1.0,1,2,1,1,0.5686274509803921,10,0,1,1
1047,7,1,5,7,10,14,2,60,0,0.69,15,8.13,0.0,1.0,0,0,1,0,0.52,12,0,0,1
1328,6,3,0,4,4,20,1,60,1,0.69,15,10.39,0.5,0.5,0,0,1,1,0.5238095238095238,4,0,1,1
989,8,2,1,4,6,18,3,90,1,0.31,30,7.05,0.5,0.5,0,0,1,1,0.7727272727272727,5,0,1,1
969,19,1,5,0,10,22,6,120,1,0.67,10,8.43,0.2,1.0,0,0,1,0,0.5714285714285714,5,1,0,0
1526,8,3,2,3,7,8,0,120,1,0.77,20,7.38,1.0,0.5,0,0,1,1,0.3157894736842105,5,0,0,1
1278,6,3,3,5,10,8,4,90,1,0.18,10,7.56,0.7,1.0,0,0,1,0,0.3488372093023256,8,0,0,1
876,12,3,0,5,5,22,5,60,1,0.02,30,7.0,0.7,0.5,1,1,1,1,0.0,5,1,0,1
1499,19,2,0,3,3,14,5,60,1,0.36,30,8.11,1.0,0.5,0,0,1,1,0.5714285714285714,3,1,0,1
834,6,2,2,4,8,18,6,90,1,0.0,20,9.03,1.0,0.2,1,3,1,1,0.575,6,1,1,1
1441,14,1,3,3,9,16,6,120,0,0.25,30,7.25,0.7,1.0,0,0,1,0,0.5652173913043478,6,1,1,1
1166,18,3,0,3,3,20,1,90,0,0.76,15,8.26,0.7,0.5,0,0,1,0,0.5384615384615384,3,0,1,0
1180,10,1,0,5,5,8,1,90,0,0.97,20,10.73,0.0,0.5,0,0,1,0,0.4528301886792453,5,0,0,1
1044,6,3,0,6,6,18,0,90,0,0.18,10,5.32,0.5,0.5,0,0,1,0,0.8333333333333334,6,0,1,1
1006,9,3,2,0,4,20,6,60,0,0.37,15,10.53,0.0,0.5,0,0,1,0,0.48484848484848486,2,1,1,1
813,16,1,0,7,7,20,1,120,1,0.56,15,2.64,1.0,1.0,1,1,0,1,0.5,7,0,1,0
927,13,1,2,1,5,22,1,60,1,0.15,15,8.23,0.5,1.0,0,0,1,1,0.8235294117647058,3,0,0,1
1384,15,2,2,2,6,22,0,120,1,0.82,10,7.14,1.0,1.0,0,0,1,0,0.6666666666666666,4,0,0,0
1356,9,1,2,2,6,10,3,120,1,0.6,30,1.84,1.0,0.2,1,1,1,1,0.6444444444444445,4,0,0,1
1401,8,2,1,3,5,22,2,90,1,0.4,15,7.07,1.0,0.2,0,0,1,1,0.6521739130434783,4,0,0,1
1412,6,3,0,0,0,18,1,120,1,0.61,10,11.14,0.5,1.0,0,0,1,1,0.5,0,0,1,1
1485,14,1,2,4,8,18,3,60,1,0.01,20,8.96,0.0,0.5,1,2,1,0,0.5227272727272727,6,0,1,1
1233,14,1,4,2,10,16,1,120,1,0.75,15,7.42,1.0,0.2,0,0,1,0,0.6,6,0,1,1
820,19,3,5,1,10,22,6,60,1,0.86,30,7.92,1.0,0.2,0,0,1,0,0.6,6,1,0,1
1172,15,3,2,4,8,16,1,120,1,0.1,15,8.22,0.5,0.5,0,0,1,1,0.4716981132075472,6,0,1,1
1389,9,1,0,2,2,10,3,90,1,0.29,30,9.5,0.7,0.5,1,2,1,1,0.4583333333333333,2,0,0,1
1117,14,3,0,5,5,14,2,90,1,0.32,20,9.22,1.0,0.2,0,0,1,1,0.8125,5,0,0,1
1122,11,3,5,0,10,18,1,120,0,0.02,10,5.53,0.0,0.5,0,0,1,0,0.6923076923076923,5,0,1,0
1016,9,2,4,1,9,18,5,60,0,0.74,10,10.41,1.0,1.0,0,0,1,0,0.5,5,1,1,1
987,15,3,1,5,7,18,6,60,1,0.13,20,4.58,0.5,1.0,0,0,1,1,0.6153846153846154,6,1,1,1
1591,16,1,0,1,1,16,0,90,1,0.85,15,1.33,0.7,0.5,0,0,1,1,0.6511627906976745,1,0,1,0
1471,7,2,1,0,2,18,1,60,1,0.84,15,3.04,0.5,0.2,0,0,1,1,0.15384615384615385,1,0,1,1
1265,14,2,5,7,10,18,4,90,0,0.32,10,5.86,0.7,1.0,1,3,0,0,0.23076923076923078,12,0,1,0
848,19,3,4,0,8,18,2,120,1,0.6,20,9.85,1.0,1.0,0,0,1,1,0.7741935483870968,4,0,1,1
884,8,1,0,7,7,22,3,120,1,0.62,30,1.53,0.7,0.2,1,3,1,0,0.8,7,0,0,1
1301,6,2,1,0,2,22,4,60,1,0.12,15,13.19,0.5,1.0,0,0,1,1,0.058823529411764705,1,0,0,1
1568,18,3,0,6,6,18,2,90,0,0.26,30,7.13,0.5,0.2,1,2,1,0,0.3076923076923077,6,0,1,1
